vector_size_exponent,vector_size,threads_per_block_exponent,threads_per_block,comparators_per_thread_exponent,comparators_per_thread,values_per_block,blocks_per_grid,repetition,elapsed_time_ms
21,2097152,8,256,0,1,512,4096,2,1.58234
21,2097152,8,256,0,1,512,4096,3,1.58416
21,2097152,8,256,0,1,512,4096,4,1.58131
21,2097152,8,256,0,1,512,4096,5,1.5809
21,2097152,8,256,0,1,512,4096,6,1.5824
21,2097152,8,256,0,1,512,4096,7,1.5823
21,2097152,8,256,0,1,512,4096,8,1.58192
21,2097152,8,256,0,1,512,4096,9,1.58022
21,2097152,8,256,0,1,512,4096,10,1.58112
21,2097152,8,256,1,2,1024,2048,1,1.31315
21,2097152,8,256,1,2,1024,2048,2,1.3105
21,2097152,8,256,1,2,1024,2048,3,1.31258
21,2097152,8,256,1,2,1024,2048,4,1.30941
21,2097152,8,256,1,2,1024,2048,5,1.31267
21,2097152,8,256,1,2,1024,2048,6,1.31069
21,2097152,8,256,1,2,1024,2048,7,1.30925
21,2097152,8,256,1,2,1024,2048,8,1.31101
21,2097152,8,256,1,2,1024,2048,9,1.31555
21,2097152,8,256,1,2,1024,2048,10,1.3119
21,2097152,8,256,2,4,2048,1024,1,1.26637
21,2097152,8,256,2,4,2048,1024,2,1.26752
21,2097152,8,256,2,4,2048,1024,3,1.26512
21,2097152,8,256,2,4,2048,1024,4,1.26742
21,2097152,8,256,2,4,2048,1024,5,1.26576
21,2097152,8,256,2,4,2048,1024,6,1.26592
21,2097152,8,256,2,4,2048,1024,7,1.2671
21,2097152,8,256,2,4,2048,1024,8,1.26838
21,2097152,8,256,2,4,2048,1024,9,1.26864
21,2097152,8,256,2,4,2048,1024,10,1.26694
21,2097152,8,256,3,8,4096,512,1,1.52006
21,2097152,8,256,3,8,4096,512,2,1.52214
21,2097152,8,256,3,8,4096,512,3,1.5207
21,2097152,8,256,3,8,4096,512,4,1.51962
21,2097152,8,256,3,8,4096,512,5,1.52198
21,2097152,8,256,3,8,4096,512,6,1.52243
21,2097152,8,256,3,8,4096,512,7,1.52218
21,2097152,8,256,3,8,4096,512,8,1.52048
21,2097152,8,256,3,8,4096,512,9,1.52019
21,2097152,8,256,3,8,4096,512,10,1.52298
21,2097152,8,256,4,16,8192,256,1,2.55587
21,2097152,8,256,4,16,8192,256,2,2.55542
21,2097152,8,256,4,16,8192,256,3,2.55405
21,2097152,8,256,4,16,8192,256,4,2.55302
21,2097152,8,256,4,16,8192,256,5,2.5561
21,2097152,8,256,4,16,8192,256,6,2.55229
21,2097152,8,256,4,16,8192,256,7,2.5521
21,2097152,8,256,4,16,8192,256,8,2.55411
21,2097152,8,256,4,16,8192,256,9,2.55587
21,2097152,8,256,4,16,8192,256,10,2.5536
21,2097152,9,512,0,1,1024,2048,1,1.61616
21,2097152,9,512,0,1,1024,2048,2,1.61491
21,2097152,9,512,0,1,1024,2048,3,1.61773
21,2097152,9,512,0,1,1024,2048,4,1.61645
21,2097152,9,512,0,1,1024,2048,5,1.6168
21,2097152,9,512,0,1,1024,2048,6,1.61424
21,2097152,9,512,0,1,1024,2048,7,1.61789
21,2097152,9,512,0,1,1024,2048,8,1.61546
21,2097152,9,512,0,1,1024,2048,9,1.61734
21,2097152,9,512,0,1,1024,2048,10,1.61645
21,2097152,9,512,1,2,2048,1024,1,1.35808
21,2097152,9,512,1,2,2048,1024,2,1.36048
21,2097152,9,512,1,2,2048,1024,3,1.35846
21,2097152,9,512,1,2,2048,1024,4,1.3591
21,2097152,9,512,1,2,2048,1024,5,1.3577
21,2097152,9,512,1,2,2048,1024,6,1.35795
21,2097152,9,512,1,2,2048,1024,7,1.35946
21,2097152,9,512,1,2,2048,1024,8,1.36
21,2097152,9,512,1,2,2048,1024,9,1.35933
21,2097152,9,512,1,2,2048,1024,10,1.35696
21,2097152,9,512,2,4,4096,512,1,1.3504
21,2097152,9,512,2,4,4096,512,2,1.35302
21,2097152,9,512,2,4,4096,512,3,1.34746
21,2097152,9,512,2,4,4096,512,4,1.35139
21,2097152,9,512,2,4,4096,512,5,1.35072
21,2097152,9,512,2,4,4096,512,6,1.35194
21,2097152,9,512,2,4,4096,512,7,1.35229
21,2097152,9,512,2,4,4096,512,8,1.35155
21,2097152,9,512,2,4,4096,512,9,1.35158
21,2097152,9,512,2,4,4096,512,10,1.3505
21,2097152,9,512,3,8,8192,256,1,1.71334
21,2097152,9,512,3,8,8192,256,2,1.71466
21,2097152,9,512,3,8,8192,256,3,1.71568
21,2097152,9,512,3,8,8192,256,4,1.71245
21,2097152,9,512,3,8,8192,256,5,1.71296
21,2097152,9,512,3,8,8192,256,6,1.71114
21,2097152,9,512,3,8,8192,256,7,1.71062
21,2097152,9,512,3,8,8192,256,8,1.71235
21,2097152,9,512,3,8,8192,256,9,1.71424
21,2097152,9,512,3,8,8192,256,10,1.71322
21,2097152,10,1024,0,1,2048,1024,1,1.74986
21,2097152,10,1024,0,1,2048,1024,2,1.75347
21,2097152,10,1024,0,1,2048,1024,3,1.74963
21,2097152,10,1024,0,1,2048,1024,4,1.75088
21,2097152,10,1024,0,1,2048,1024,5,1.74947
21,2097152,10,1024,0,1,2048,1024,6,1.75126
21,2097152,10,1024,0,1,2048,1024,7,1.7497
21,2097152,10,1024,0,1,2048,1024,8,1.75005
21,2097152,10,1024,0,1,2048,1024,9,1.75133
21,2097152,10,1024,0,1,2048,1024,10,1.74947
21,2097152,10,1024,1,2,4096,512,1,1.46592
21,2097152,10,1024,1,2,4096,512,2,1.46266
21,2097152,10,1024,1,2,4096,512,3,1.46397
21,2097152,10,1024,1,2,4096,512,4,1.46314
21,2097152,10,1024,1,2,4096,512,5,1.4632
21,2097152,10,1024,1,2,4096,512,6,1.46182
21,2097152,10,1024,1,2,4096,512,7,1.46368
21,2097152,10,1024,1,2,4096,512,8,1.46435
21,2097152,10,1024,1,2,4096,512,9,1.46384
21,2097152,10,1024,1,2,4096,512,10,1.46317
21,2097152,10,1024,2,4,8192,256,1,1.41126
21,2097152,10,1024,2,4,8192,256,2,1.41309
21,2097152,10,1024,2,4,8192,256,3,1.40982
21,2097152,10,1024,2,4,8192,256,4,1.41328
21,2097152,10,1024,2,4,8192,256,5,1.41315
21,2097152,10,1024,2,4,8192,256,6,1.41011
21,2097152,10,1024,2,4,8192,256,7,1.40893
21,2097152,10,1024,2,4,8192,256,8,1.41043
21,2097152,10,1024,2,4,8192,256,9,1.41117
21,2097152,10,1024,2,4,8192,256,10,1.41309
22,4194304,5,32,0,1,64,65536,1,11.4421
22,4194304,5,32,0,1,64,65536,2,11.4378
22,4194304,5,32,0,1,64,65536,3,11.4339
22,4194304,5,32,0,1,64,65536,4,11.4395
22,4194304,5,32,0,1,64,65536,5,11.4391
22,4194304,5,32,0,1,64,65536,6,11.4377
22,4194304,5,32,0,1,64,65536,7,11.4388
22,4194304,5,32,0,1,64,65536,8,11.4379
22,4194304,5,32,0,1,64,65536,9,11.4396
22,4194304,5,32,0,1,64,65536,10,11.4414
22,4194304,5,32,1,2,128,32768,1,6.63962
22,4194304,5,32,1,2,128,32768,2,6.64467
22,4194304,5,32,1,2,128,32768,3,6.64387
22,4194304,5,32,1,2,128,32768,4,6.64765
22,4194304,5,32,1,2,128,32768,5,6.64234
22,4194304,5,32,1,2,128,32768,6,6.65011
22,4194304,5,32,1,2,128,32768,7,6.63981
22,4194304,5,32,1,2,128,32768,8,6.6495
22,4194304,5,32,1,2,128,32768,9,6.64294
22,4194304,5,32,1,2,128,32768,10,6.64154
22,4194304,5,32,2,4,256,16384,1,4.65392
22,4194304,5,32,2,4,256,16384,2,4.6473
22,4194304,5,32,2,4,256,16384,3,4.64253
22,4194304,5,32,2,4,256,16384,4,4.64784
22,4194304,5,32,2,4,256,16384,5,4.64304
22,4194304,5,32,2,4,256,16384,6,4.64352
22,4194304,5,32,2,4,256,16384,7,4.64368
22,4194304,5,32,2,4,256,16384,8,4.64506
22,4194304,5,32,2,4,256,16384,9,4.64746
22,4194304,5,32,2,4,256,16384,10,4.64493
22,4194304,5,32,3,8,512,8192,1,4.46067
22,4194304,5,32,3,8,512,8192,2,4.46099
22,4194304,5,32,3,8,512,8192,3,4.46019
22,4194304,5,32,3,8,512,8192,4,4.4648
22,4194304,5,32,3,8,512,8192,5,4.4623
22,4194304,5,32,3,8,512,8192,6,4.46784
22,4194304,5,32,3,8,512,8192,7,4.4615
22,4194304,5,32,3,8,512,8192,8,4.46262
22,4194304,5,32,3,8,512,8192,9,4.46198
22,4194304,5,32,3,8,512,8192,10,4.4624
22,4194304,5,32,4,16,1024,4096,1,5.38637
22,4194304,5,32,4,16,1024,4096,2,5.39146
22,4194304,5,32,4,16,1024,4096,3,5.39197
22,4194304,5,32,4,16,1024,4096,4,5.38058
22,4194304,5,32,4,16,1024,4096,5,5.38861
22,4194304,5,32,4,16,1024,4096,6,5.3856
22,4194304,5,32,4,16,1024,4096,7,5.38518
22,4194304,5,32,4,16,1024,4096,8,5.38112
22,4194304,5,32,4,16,1024,4096,9,5.38301
22,4194304,5,32,4,16,1024,4096,10,5.38598
22,4194304,6,64,0,1,128,32768,1,5.29504
22,4194304,6,64,0,1,128,32768,2,5.29789
22,4194304,6,64,0,1,128,32768,3,5.29882
22,4194304,6,64,0,1,128,32768,4,5.30336
22,4194304,6,64,0,1,128,32768,5,5.29907
22,4194304,6,64,0,1,128,32768,6,5.29955
22,4194304,6,64,0,1,128,32768,7,5.30045
22,4194304,6,64,0,1,128,32768,8,5.29856
22,4194304,6,64,0,1,128,32768,9,5.2959
22,4194304,6,64,0,1,128,32768,10,5.30218
22,4194304,6,64,1,2,256,16384,1,3.41008
22,4194304,6,64,1,2,256,16384,2,3.40525
22,4194304,6,64,1,2,256,16384,3,3.40538
22,4194304,6,64,1,2,256,16384,4,3.40336
22,4194304,6,64,1,2,256,16384,5,3.40832
22,4194304,6,64,1,2,256,16384,6,3.4031
22,4194304,6,64,1,2,256,16384,7,3.40598
22,4194304,6,64,1,2,256,16384,8,3.4047
22,4194304,6,64,1,2,256,16384,9,3.41571
22,4194304,6,64,1,2,256,16384,10,3.41216
22,4194304,6,64,2,4,512,8192,1,3.09178
22,4194304,6,64,2,4,512,8192,2,3.09011
22,4194304,6,64,2,4,512,8192,3,3.08966
22,4194304,6,64,2,4,512,8192,4,3.08829
22,4194304,6,64,2,4,512,8192,5,3.08675
22,4194304,6,64,2,4,512,8192,6,3.08797
22,4194304,6,64,2,4,512,8192,7,3.08525
22,4194304,6,64,2,4,512,8192,8,3.08666
22,4194304,6,64,2,4,512,8192,9,3.08454
22,4194304,6,64,2,4,512,8192,10,3.09117
22,4194304,6,64,3,8,1024,4096,1,3.30704
22,4194304,6,64,3,8,1024,4096,2,3.30966
22,4194304,6,64,3,8,1024,4096,3,3.31043
22,4194304,6,64,3,8,1024,4096,4,3.30858
22,4194304,6,64,3,8,1024,4096,5,3.30691
22,4194304,6,64,3,8,1024,4096,6,3.30877
22,4194304,6,64,3,8,1024,4096,7,3.30851
22,4194304,6,64,3,8,1024,4096,8,3.30845
22,4194304,6,64,3,8,1024,4096,9,3.30717
22,4194304,6,64,3,8,1024,4096,10,3.31034
22,4194304,6,64,4,16,2048,2048,1,4.57686
22,4194304,6,64,4,16,2048,2048,2,4.57299
22,4194304,6,64,4,16,2048,2048,3,4.5729
22,4194304,6,64,4,16,2048,2048,4,4.57712
22,4194304,6,64,4,16,2048,2048,5,4.57056
22,4194304,6,64,4,16,2048,2048,6,4.57597
22,4194304,6,64,4,16,2048,2048,7,4.5775
22,4194304,6,64,4,16,2048,2048,8,4.5799
22,4194304,6,64,4,16,2048,2048,9,4.56995
22,4194304,6,64,4,16,2048,2048,10,4.57114
22,4194304,7,128,0,1,256,16384,1,3.75184
22,4194304,7,128,0,1,256,16384,2,3.7519
22,4194304,7,128,0,1,256,16384,3,3.75293
22,4194304,7,128,0,1,256,16384,4,3.75014
22,4194304,7,128,0,1,256,16384,5,3.75501
22,4194304,7,128,0,1,256,16384,6,3.75178
22,4194304,7,128,0,1,256,16384,7,3.75267
22,4194304,7,128,0,1,256,16384,8,3.74701
22,4194304,7,128,0,1,256,16384,9,3.74768
22,4194304,7,128,0,1,256,16384,10,3.74902
22,4194304,7,128,1,2,512,8192,1,3.07181
22,4194304,7,128,1,2,512,8192,2,3.07514
22,4194304,7,128,1,2,512,8192,3,3.07578
22,4194304,7,128,1,2,512,8192,4,3.07398
22,4194304,7,128,1,2,512,8192,5,3.0784
22,4194304,7,128,1,2,512,8192,6,3.07178
22,4194304,7,128,1,2,512,8192,7,3.07421
22,4194304,7,128,1,2,512,8192,8,3.0745
22,4194304,7,128,1,2,512,8192,9,3.07664
22,4194304,7,128,1,2,512,8192,10,3.06992
22,4194304,7,128,2,4,1024,4096,1,2.87824
22,4194304,7,128,2,4,1024,4096,2,2.8759
22,4194304,7,128,2,4,1024,4096,3,2.87558
22,4194304,7,128,2,4,1024,4096,4,2.87955
22,4194304,7,128,2,4,1024,4096,5,2.87834
22,4194304,7,128,2,4,1024,4096,6,2.8752
22,4194304,7,128,2,4,1024,4096,7,2.87907
22,4194304,7,128,2,4,1024,4096,8,2.87667
22,4194304,7,128,2,4,1024,4096,9,2.87779
22,4194304,7,128,2,4,1024,4096,10,2.87978
22,4194304,7,128,3,8,2048,2048,1,3.11933
22,4194304,7,128,3,8,2048,2048,2,3.12086
22,4194304,7,128,3,8,2048,2048,3,3.12038
22,4194304,7,128,3,8,2048,2048,4,3.11907
22,4194304,7,128,3,8,2048,2048,5,3.11731
22,4194304,7,128,3,8,2048,2048,6,3.116
22,4194304,7,128,3,8,2048,2048,7,3.12451
22,4194304,7,128,3,8,2048,2048,8,3.11638
22,4194304,7,128,3,8,2048,2048,9,3.12358
22,4194304,7,128,3,8,2048,2048,10,3.12336
22,4194304,7,128,4,16,4096,1024,1,4.39677
22,4194304,7,128,4,16,4096,1024,2,4.39261
22,4194304,7,128,4,16,4096,1024,3,4.39206
22,4194304,7,128,4,16,4096,1024,4,4.39075
22,4194304,7,128,4,16,4096,1024,5,4.3968
22,4194304,7,128,4,16,4096,1024,6,4.3929
22,4194304,7,128,4,16,4096,1024,7,4.40477
22,4194304,7,128,4,16,4096,1024,8,4.39856
22,4194304,7,128,4,16,4096,1024,9,4.39094
22,4194304,7,128,4,16,4096,1024,10,4.39261
22,4194304,8,256,0,1,512,8192,1,3.56397
22,4194304,8,256,0,1,512,8192,2,3.56755
22,4194304,8,256,0,1,512,8192,3,3.5657
22,4194304,8,256,0,1,512,8192,4,3.56614
22,4194304,8,256,0,1,512,8192,5,3.56656
22,4194304,8,256,0,1,512,8192,6,3.56163
22,4194304,8,256,0,1,512,8192,7,3.56554
22,4194304,8,256,0,1,512,8192,8,3.56426
22,4194304,8,256,0,1,512,8192,9,3.56214
22,4194304,8,256,0,1,512,8192,10,3.56515
22,4194304,8,256,1,2,1024,4096,1,2.95472
22,4194304,8,256,1,2,1024,4096,2,2.94771
22,4194304,8,256,1,2,1024,4096,3,2.95146
22,4194304,8,256,1,2,1024,4096,4,2.95094
22,4194304,8,256,1,2,1024,4096,5,2.95101
22,4194304,8,256,1,2,1024,4096,6,2.95357
22,4194304,8,256,1,2,1024,4096,7,2.95565
22,4194304,8,256,1,2,1024,4096,8,2.95549
22,4194304,8,256,1,2,1024,4096,9,2.94861
22,4194304,8,256,1,2,1024,4096,10,2.95398
22,4194304,8,256,2,4,2048,2048,1,2.77843
22,4194304,8,256,2,4,2048,2048,2,2.78029
22,4194304,8,256,2,4,2048,2048,3,2.77805
22,4194304,8,256,2,4,2048,2048,4,2.78253
22,4194304,8,256,2,4,2048,2048,5,2.77667
22,4194304,8,256,2,4,2048,2048,6,2.77802
22,4194304,8,256,2,4,2048,2048,7,2.7767
22,4194304,8,256,2,4,2048,2048,8,2.78019
22,4194304,8,256,2,4,2048,2048,9,2.78083
22,4194304,8,256,2,4,2048,2048,10,2.78186
22,4194304,8,256,3,8,4096,1024,1,3.18906
22,4194304,8,256,3,8,4096,1024,2,3.19066
22,4194304,8,256,3,8,4096,1024,3,3.1879
22,4194304,8,256,3,8,4096,1024,4,3.18646
22,4194304,8,256,3,8,4096,1024,5,3.19098
22,4194304,8,256,3,8,4096,1024,6,3.18858
22,4194304,8,256,3,8,4096,1024,7,3.188
22,4194304,8,256,3,8,4096,1024,8,3.18538
22,4194304,8,256,3,8,4096,1024,9,3.18918
22,4194304,8,256,3,8,4096,1024,10,3.18992
22,4194304,8,256,4,16,8192,512,1,5.56339
22,4194304,8,256,4,16,8192,512,2,5.56378
22,4194304,8,256,4,16,8192,512,3,5.57062
22,4194304,8,256,4,16,8192,512,4,5.5687
22,4194304,8,256,4,16,8192,512,5,5.56672
22,4194304,8,256,4,16,8192,512,6,5.56362
22,4194304,8,256,4,16,8192,512,7,5.56416
22,4194304,8,256,4,16,8192,512,8,5.5727
22,4194304,8,256,4,16,8192,512,9,5.56662
22,4194304,8,256,4,16,8192,512,10,5.56138
22,4194304,9,512,0,1,1024,4096,1,3.62336
22,4194304,9,512,0,1,1024,4096,2,3.62115
22,4194304,9,512,0,1,1024,4096,3,3.62109
22,4194304,9,512,0,1,1024,4096,4,3.62333
22,4194304,9,512,0,1,1024,4096,5,3.62579
22,4194304,9,512,0,1,1024,4096,6,3.62416
22,4194304,9,512,0,1,1024,4096,7,3.62122
22,4194304,9,512,0,1,1024,4096,8,3.61984
22,4194304,9,512,0,1,1024,4096,9,3.61936
22,4194304,9,512,0,1,1024,4096,10,3.62442
22,4194304,9,512,1,2,2048,2048,1,3.0377
22,4194304,9,512,1,2,2048,2048,2,3.0383
22,4194304,9,512,1,2,2048,2048,3,3.04058
22,4194304,9,512,1,2,2048,2048,4,3.03843
22,4194304,9,512,1,2,2048,2048,5,3.03773
22,4194304,9,512,1,2,2048,2048,6,3.03866
22,4194304,9,512,1,2,2048,2048,7,3.04138
22,4194304,9,512,1,2,2048,2048,8,3.03725
22,4194304,9,512,1,2,2048,2048,9,3.0401
22,4194304,9,512,1,2,2048,2048,10,3.03923
22,4194304,9,512,2,4,4096,1024,1,2.94512
22,4194304,9,512,2,4,4096,1024,2,2.94739
22,4194304,9,512,2,4,4096,1024,3,2.94698
22,4194304,9,512,2,4,4096,1024,4,2.94774
22,4194304,9,512,2,4,4096,1024,5,2.94928
22,4194304,9,512,2,4,4096,1024,6,2.9465
22,4194304,9,512,2,4,4096,1024,7,2.94848
22,4194304,9,512,2,4,4096,1024,8,2.94781
22,4194304,9,512,2,4,4096,1024,9,2.94272
22,4194304,9,512,2,4,4096,1024,10,2.9463
22,4194304,9,512,3,8,8192,512,1,3.7256
22,4194304,9,512,3,8,8192,512,2,3.732
22,4194304,9,512,3,8,8192,512,3,3.72749
22,4194304,9,512,3,8,8192,512,4,3.72659
22,4194304,9,512,3,8,8192,512,5,3.72909
22,4194304,9,512,3,8,8192,512,6,3.732
22,4194304,9,512,3,8,8192,512,7,3.72509
22,4194304,9,512,3,8,8192,512,8,3.7257
22,4194304,9,512,3,8,8192,512,9,3.72406
22,4194304,9,512,3,8,8192,512,10,3.72586
22,4194304,10,1024,0,1,2048,2048,1,3.9591
22,4194304,10,1024,0,1,2048,2048,2,3.9559
22,4194304,10,1024,0,1,2048,2048,3,3.95546
22,4194304,10,1024,0,1,2048,2048,4,3.95843
22,4194304,10,1024,0,1,2048,2048,5,3.95498
22,4194304,10,1024,0,1,2048,2048,6,3.9567
22,4194304,10,1024,0,1,2048,2048,7,3.95722
22,4194304,10,1024,0,1,2048,2048,8,3.95629
22,4194304,10,1024,0,1,2048,2048,9,3.95494
22,4194304,10,1024,0,1,2048,2048,10,3.95245
22,4194304,10,1024,1,2,4096,1024,1,3.23168
22,4194304,10,1024,1,2,4096,1024,2,3.23408
22,4194304,10,1024,1,2,4096,1024,3,3.23126
22,4194304,10,1024,1,2,4096,1024,4,3.22819
22,4194304,10,1024,1,2,4096,1024,5,3.2313
22,4194304,10,1024,1,2,4096,1024,6,3.23046
22,4194304,10,1024,1,2,4096,1024,7,3.23034
22,4194304,10,1024,1,2,4096,1024,8,3.22861
22,4194304,10,1024,1,2,4096,1024,9,3.22758
22,4194304,10,1024,1,2,4096,1024,10,3.2313
22,4194304,10,1024,2,4,8192,512,1,3.1407
22,4194304,10,1024,2,4,8192,512,2,3.13453
22,4194304,10,1024,2,4,8192,512,3,3.13757
22,4194304,10,1024,2,4,8192,512,4,3.14051
22,4194304,10,1024,2,4,8192,512,5,3.13664
22,4194304,10,1024,2,4,8192,512,6,3.14173
22,4194304,10,1024,2,4,8192,512,7,3.14496
22,4194304,10,1024,2,4,8192,512,8,3.13904
22,4194304,10,1024,2,4,8192,512,9,3.14406
22,4194304,10,1024,2,4,8192,512,10,3.1367
23,8388608,5,32,0,1,64,131072,1,26.8015
23,8388608,5,32,0,1,64,131072,2,26.8006
23,8388608,5,32,0,1,64,131072,3,26.7999
23,8388608,5,32,0,1,64,131072,4,26.8019
23,8388608,5,32,0,1,64,131072,5,26.8054
23,8388608,5,32,0,1,64,131072,6,26.7983
23,8388608,5,32,0,1,64,131072,7,26.8055
23,8388608,5,32,0,1,64,131072,8,26.8004
23,8388608,5,32,0,1,64,131072,9,26.7961
23,8388608,5,32,0,1,64,131072,10,26.7953
23,8388608,5,32,1,2,128,65536,1,15.363
23,8388608,5,32,1,2,128,65536,2,15.3616
23,8388608,5,32,1,2,128,65536,3,15.3704
23,8388608,5,32,1,2,128,65536,4,15.374
23,8388608,5,32,1,2,128,65536,5,15.3696
23,8388608,5,32,1,2,128,65536,6,15.357
23,8388608,5,32,1,2,128,65536,7,15.3643
23,8388608,5,32,1,2,128,65536,8,15.3619
23,8388608,5,32,1,2,128,65536,9,15.3483
23,8388608,5,32,1,2,128,65536,10,15.3559
23,8388608,5,32,2,4,256,32768,1,11.5604
23,8388608,5,32,2,4,256,32768,2,11.5646
23,8388608,5,32,2,4,256,32768,3,11.561
23,8388608,5,32,2,4,256,32768,4,11.5657
23,8388608,5,32,2,4,256,32768,5,11.561
23,8388608,5,32,2,4,256,32768,6,11.5653
23,8388608,5,32,2,4,256,32768,7,11.5622
23,8388608,5,32,2,4,256,32768,8,11.5598
23,8388608,5,32,2,4,256,32768,9,11.5637
23,8388608,5,32,2,4,256,32768,10,11.5667
23,8388608,5,32,3,8,512,16384,1,11.0613
23,8388608,5,32,3,8,512,16384,2,11.0652
23,8388608,5,32,3,8,512,16384,3,11.0624
23,8388608,5,32,3,8,512,16384,4,11.0581
23,8388608,5,32,3,8,512,16384,5,11.0653
23,8388608,5,32,3,8,512,16384,6,11.0689
23,8388608,5,32,3,8,512,16384,7,11.0582
23,8388608,5,32,3,8,512,16384,8,11.0634
23,8388608,5,32,3,8,512,16384,9,11.0608
23,8388608,5,32,3,8,512,16384,10,11.0627
23,8388608,5,32,4,16,1024,8192,1,12.3433
23,8388608,5,32,4,16,1024,8192,2,12.3401
23,8388608,5,32,4,16,1024,8192,3,12.3402
23,8388608,5,32,4,16,1024,8192,4,12.3423
23,8388608,5,32,4,16,1024,8192,5,12.3382
23,8388608,5,32,4,16,1024,8192,6,12.3372
23,8388608,5,32,4,16,1024,8192,7,12.3364
23,8388608,5,32,4,16,1024,8192,8,12.334
23,8388608,5,32,4,16,1024,8192,9,12.3415
23,8388608,5,32,4,16,1024,8192,10,12.3374
23,8388608,6,64,0,1,128,65536,1,11.5252
23,8388608,6,64,0,1,128,65536,2,11.5181
23,8388608,6,64,0,1,128,65536,3,11.521
23,8388608,6,64,0,1,128,65536,4,11.5208
23,8388608,6,64,0,1,128,65536,5,11.5326
23,8388608,6,64,0,1,128,65536,6,11.5334
23,8388608,6,64,0,1,128,65536,7,11.5313
23,8388608,6,64,0,1,128,65536,8,11.5315
23,8388608,6,64,0,1,128,65536,9,11.5401
23,8388608,6,64,0,1,128,65536,10,11.5299
23,8388608,6,64,1,2,256,32768,1,10.1696
23,8388608,6,64,1,2,256,32768,2,10.1734
23,8388608,6,64,1,2,256,32768,3,10.1609
23,8388608,6,64,1,2,256,32768,4,10.1733
23,8388608,6,64,1,2,256,32768,5,10.1695
23,8388608,6,64,1,2,256,32768,6,10.1733
23,8388608,6,64,1,2,256,32768,7,10.1682
23,8388608,6,64,1,2,256,32768,8,10.1708
23,8388608,6,64,1,2,256,32768,9,10.1705
23,8388608,6,64,1,2,256,32768,10,10.1633
23,8388608,6,64,2,4,512,16384,1,9.16659
23,8388608,6,64,2,4,512,16384,2,9.16493
23,8388608,6,64,2,4,512,16384,3,9.16845
23,8388608,6,64,2,4,512,16384,4,9.16342
23,8388608,6,64,2,4,512,16384,5,9.16282
23,8388608,6,64,2,4,512,16384,6,9.16467
23,8388608,6,64,2,4,512,16384,7,9.17114
23,8388608,6,64,2,4,512,16384,8,9.1721
23,8388608,6,64,2,4,512,16384,9,9.17152
23,8388608,6,64,2,4,512,16384,10,9.16691
23,8388608,6,64,3,8,1024,8192,1,9.1224
23,8388608,6,64,3,8,1024,8192,2,9.12237
23,8388608,6,64,3,8,1024,8192,3,9.12346
23,8388608,6,64,3,8,1024,8192,4,9.12518
23,8388608,6,64,3,8,1024,8192,5,9.12451
23,8388608,6,64,3,8,1024,8192,6,9.12784
23,8388608,6,64,3,8,1024,8192,7,9.12432
23,8388608,6,64,3,8,1024,8192,8,9.12534
23,8388608,6,64,3,8,1024,8192,9,9.12086
23,8388608,6,64,3,8,1024,8192,10,9.12
23,8388608,6,64,4,16,2048,4096,1,11.2544
23,8388608,6,64,4,16,2048,4096,2,11.2556
23,8388608,6,64,4,16,2048,4096,3,11.2489
23,8388608,6,64,4,16,2048,4096,4,11.256
23,8388608,6,64,4,16,2048,4096,5,11.2585
23,8388608,6,64,4,16,2048,4096,6,11.253
23,8388608,6,64,4,16,2048,4096,7,11.2565
23,8388608,6,64,4,16,2048,4096,8,11.2566
23,8388608,6,64,4,16,2048,4096,9,11.255
23,8388608,6,64,4,16,2048,4096,10,11.256
23,8388608,7,128,0,1,256,32768,1,10.5132
23,8388608,7,128,0,1,256,32768,2,10.507
23,8388608,7,128,0,1,256,32768,3,10.5076
23,8388608,7,128,0,1,256,32768,4,10.5067
23,8388608,7,128,0,1,256,32768,5,10.514
23,8388608,7,128,0,1,256,32768,6,10.5129
23,8388608,7,128,0,1,256,32768,7,10.5045
23,8388608,7,128,0,1,256,32768,8,10.4964
23,8388608,7,128,0,1,256,32768,9,10.5063
23,8388608,7,128,0,1,256,32768,10,10.5094
23,8388608,7,128,1,2,512,16384,1,9.12973
23,8388608,7,128,1,2,512,16384,2,9.12506
23,8388608,7,128,1,2,512,16384,3,9.12394
23,8388608,7,128,1,2,512,16384,4,9.13072
23,8388608,7,128,1,2,512,16384,5,9.1329
23,8388608,7,128,1,2,512,16384,6,9.12765
23,8388608,7,128,1,2,512,16384,7,9.12774
23,8388608,7,128,1,2,512,16384,8,9.13037
23,8388608,7,128,1,2,512,16384,9,9.13107
23,8388608,7,128,1,2,512,16384,10,9.12723
23,8388608,7,128,2,4,1024,8192,1,8.44106
23,8388608,7,128,2,4,1024,8192,2,8.44522
23,8388608,7,128,2,4,1024,8192,3,8.44086
23,8388608,7,128,2,4,1024,8192,4,8.44048
23,8388608,7,128,2,4,1024,8192,5,8.43606
23,8388608,7,128,2,4,1024,8192,6,8.43949
23,8388608,7,128,2,4,1024,8192,7,8.4447
23,8388608,7,128,2,4,1024,8192,8,8.44166
23,8388608,7,128,2,4,1024,8192,9,8.43837
23,8388608,7,128,2,4,1024,8192,10,8.43901
23,8388608,7,128,3,8,2048,4096,1,8.51549
23,8388608,7,128,3,8,2048,4096,2,8.51434
23,8388608,7,128,3,8,2048,4096,3,8.51146
23,8388608,7,128,3,8,2048,4096,4,8.51469
23,8388608,7,128,3,8,2048,4096,5,8.50995
