vector_size_exponent,vector_size,threads_per_block_exponent,threads_per_block,comparators_per_thread_exponent,comparators_per_thread,values_per_block,blocks_per_grid,repetition,elapsed_time_ms
25,33554432,7,128,1,2,512,65536,7,60.8276
25,33554432,7,128,1,2,512,65536,8,60.748
25,33554432,7,128,1,2,512,65536,9,60.7842
25,33554432,7,128,1,2,512,65536,10,60.9333
25,33554432,7,128,2,4,1024,32768,1,57.4788
25,33554432,7,128,2,4,1024,32768,2,57.3207
25,33554432,7,128,2,4,1024,32768,3,57.125
25,33554432,7,128,2,4,1024,32768,4,57.1839
25,33554432,7,128,2,4,1024,32768,5,57.1353
25,33554432,7,128,2,4,1024,32768,6,57.2884
25,33554432,7,128,2,4,1024,32768,7,57.3775
25,33554432,7,128,2,4,1024,32768,8,57.1221
25,33554432,7,128,2,4,1024,32768,9,57.1748
25,33554432,7,128,2,4,1024,32768,10,57.1268
25,33554432,7,128,3,8,2048,16384,1,54.6785
25,33554432,7,128,3,8,2048,16384,2,54.7123
25,33554432,7,128,3,8,2048,16384,3,54.6486
25,33554432,7,128,3,8,2048,16384,4,54.5218
25,33554432,7,128,3,8,2048,16384,5,54.7406
25,33554432,7,128,3,8,2048,16384,6,54.618
25,33554432,7,128,3,8,2048,16384,7,54.7324
25,33554432,7,128,3,8,2048,16384,8,54.6347
25,33554432,7,128,3,8,2048,16384,9,54.7225
25,33554432,7,128,3,8,2048,16384,10,54.6556
25,33554432,7,128,4,16,4096,8192,1,55.428
25,33554432,7,128,4,16,4096,8192,2,55.405
25,33554432,7,128,4,16,4096,8192,3,55.3603
25,33554432,7,128,4,16,4096,8192,4,55.2514
25,33554432,7,128,4,16,4096,8192,5,55.4355
25,33554432,7,128,4,16,4096,8192,6,55.3252
25,33554432,7,128,4,16,4096,8192,7,55.361
25,33554432,7,128,4,16,4096,8192,8,55.4906
25,33554432,7,128,4,16,4096,8192,9,55.3204
25,33554432,7,128,4,16,4096,8192,10,55.4305
25,33554432,8,256,0,1,512,65536,1,64.5178
25,33554432,8,256,0,1,512,65536,2,64.5952
25,33554432,8,256,0,1,512,65536,3,64.6433
25,33554432,8,256,0,1,512,65536,4,64.7122
25,33554432,8,256,0,1,512,65536,5,64.5405
25,33554432,8,256,0,1,512,65536,6,64.4955
25,33554432,8,256,0,1,512,65536,7,64.7719
25,33554432,8,256,0,1,512,65536,8,64.7534
25,33554432,8,256,0,1,512,65536,9,64.7731
25,33554432,8,256,0,1,512,65536,10,64.5626
25,33554432,8,256,1,2,1024,32768,1,58.1018
25,33554432,8,256,1,2,1024,32768,2,57.8554
25,33554432,8,256,1,2,1024,32768,3,57.8728
25,33554432,8,256,1,2,1024,32768,4,57.9254
25,33554432,8,256,1,2,1024,32768,5,57.9244
25,33554432,8,256,1,2,1024,32768,6,57.8124
25,33554432,8,256,1,2,1024,32768,7,57.909
25,33554432,8,256,1,2,1024,32768,8,57.8534
25,33554432,8,256,1,2,1024,32768,9,57.9147
25,33554432,8,256,1,2,1024,32768,10,57.861
25,33554432,8,256,2,4,2048,16384,1,54.6266
25,33554432,8,256,2,4,2048,16384,2,54.6658
25,33554432,8,256,2,4,2048,16384,3,54.6265
25,33554432,8,256,2,4,2048,16384,4,54.6154
25,33554432,8,256,2,4,2048,16384,5,54.704
25,33554432,8,256,2,4,2048,16384,6,54.6659
25,33554432,8,256,2,4,2048,16384,7,54.6212
25,33554432,8,256,2,4,2048,16384,8,54.6421
25,33554432,8,256,2,4,2048,16384,9,54.7811
25,33554432,8,256,2,4,2048,16384,10,54.7137
25,33554432,8,256,3,8,4096,8192,1,52.9617
25,33554432,8,256,3,8,4096,8192,2,52.9525
25,33554432,8,256,3,8,4096,8192,3,52.9922
25,33554432,8,256,3,8,4096,8192,4,52.972
25,33554432,8,256,3,8,4096,8192,5,53.1271
25,33554432,8,256,3,8,4096,8192,6,53.0522
25,33554432,8,256,3,8,4096,8192,7,52.9015
25,33554432,8,256,3,8,4096,8192,8,52.9537
25,33554432,8,256,3,8,4096,8192,9,53.1041
25,33554432,8,256,3,8,4096,8192,10,52.9835
25,33554432,8,256,4,16,8192,4096,1,51.9224
25,33554432,8,256,4,16,8192,4096,2,51.9649
25,33554432,8,256,4,16,8192,4096,3,52.0045
25,33554432,8,256,4,16,8192,4096,4,51.8787
25,33554432,8,256,4,16,8192,4096,5,51.99
25,33554432,8,256,4,16,8192,4096,6,51.9975
25,33554432,8,256,4,16,8192,4096,7,51.9414
25,33554432,8,256,4,16,8192,4096,8,51.886
25,33554432,8,256,4,16,8192,4096,9,51.9632
25,33554432,8,256,4,16,8192,4096,10,51.931
25,33554432,9,512,0,1,1024,32768,1,62.3565
25,33554432,9,512,0,1,1024,32768,2,62.6411
25,33554432,9,512,0,1,1024,32768,3,62.7893
25,33554432,9,512,0,1,1024,32768,4,62.7099
25,33554432,9,512,0,1,1024,32768,5,62.4458
25,33554432,9,512,0,1,1024,32768,6,62.7857
25,33554432,9,512,0,1,1024,32768,7,62.9036
25,33554432,9,512,0,1,1024,32768,8,62.651
25,33554432,9,512,0,1,1024,32768,9,62.6758
25,33554432,9,512,0,1,1024,32768,10,62.7052
25,33554432,9,512,1,2,2048,16384,1,55.0805
25,33554432,9,512,1,2,2048,16384,2,54.999
25,33554432,9,512,1,2,2048,16384,3,55.0062
25,33554432,9,512,1,2,2048,16384,4,54.9432
25,33554432,9,512,1,2,2048,16384,5,54.9349
25,33554432,9,512,1,2,2048,16384,6,54.9861
25,33554432,9,512,1,2,2048,16384,7,54.9611
25,33554432,9,512,1,2,2048,16384,8,55.0126
25,33554432,9,512,1,2,2048,16384,9,55.142
25,33554432,9,512,1,2,2048,16384,10,54.9941
25,33554432,9,512,2,4,4096,8192,1,52.7335
25,33554432,9,512,2,4,4096,8192,2,52.5867
25,33554432,9,512,2,4,4096,8192,3,52.6029
25,33554432,9,512,2,4,4096,8192,4,52.6193
25,33554432,9,512,2,4,4096,8192,5,52.6931
25,33554432,9,512,2,4,4096,8192,6,52.7072
25,33554432,9,512,2,4,4096,8192,7,52.6719
25,33554432,9,512,2,4,4096,8192,8,52.6269
25,33554432,9,512,2,4,4096,8192,9,52.5882
25,33554432,9,512,2,4,4096,8192,10,52.8042
25,33554432,9,512,3,8,8192,4096,1,50.891
25,33554432,9,512,3,8,8192,4096,2,50.7795
25,33554432,9,512,3,8,8192,4096,3,50.8128
25,33554432,9,512,3,8,8192,4096,4,50.7376
25,33554432,9,512,3,8,8192,4096,5,50.7254
25,33554432,9,512,3,8,8192,4096,6,50.7439
25,33554432,9,512,3,8,8192,4096,7,50.7525
25,33554432,9,512,3,8,8192,4096,8,50.7084
25,33554432,9,512,3,8,8192,4096,9,50.7552
25,33554432,9,512,3,8,8192,4096,10,50.7253
25,33554432,10,1024,0,1,2048,16384,1,63.8048
25,33554432,10,1024,0,1,2048,16384,2,63.7996
25,33554432,10,1024,0,1,2048,16384,3,63.8152
25,33554432,10,1024,0,1,2048,16384,4,63.8012
25,33554432,10,1024,0,1,2048,16384,5,63.7938
25,33554432,10,1024,0,1,2048,16384,6,63.7842
25,33554432,10,1024,0,1,2048,16384,7,63.798
25,33554432,10,1024,0,1,2048,16384,8,63.799
25,33554432,10,1024,0,1,2048,16384,9,63.7923
25,33554432,10,1024,0,1,2048,16384,10,63.7922
25,33554432,10,1024,1,2,4096,8192,1,54.0435
25,33554432,10,1024,1,2,4096,8192,2,54.013
25,33554432,10,1024,1,2,4096,8192,3,54.0124
25,33554432,10,1024,1,2,4096,8192,4,54.0296
25,33554432,10,1024,1,2,4096,8192,5,54.0425
25,33554432,10,1024,1,2,4096,8192,6,54.0538
25,33554432,10,1024,1,2,4096,8192,7,54.036
25,33554432,10,1024,1,2,4096,8192,8,54.0012
25,33554432,10,1024,1,2,4096,8192,9,53.9953
25,33554432,10,1024,1,2,4096,8192,10,54.0103
25,33554432,10,1024,2,4,8192,4096,1,51.232
25,33554432,10,1024,2,4,8192,4096,2,51.2356
25,33554432,10,1024,2,4,8192,4096,3,51.1663
25,33554432,10,1024,2,4,8192,4096,4,51.1998
25,33554432,10,1024,2,4,8192,4096,5,51.1632
25,33554432,10,1024,2,4,8192,4096,6,51.1395
25,33554432,10,1024,2,4,8192,4096,7,51.2256
25,33554432,10,1024,2,4,8192,4096,8,51.214
25,33554432,10,1024,2,4,8192,4096,9,51.1341
25,33554432,10,1024,2,4,8192,4096,10,51.2056
26,67108864,5,32,0,1,64,1048576,1,310.205
26,67108864,5,32,0,1,64,1048576,2,309.1
26,67108864,5,32,0,1,64,1048576,3,309.11
26,67108864,5,32,0,1,64,1048576,4,309.1
26,67108864,5,32,0,1,64,1048576,5,309.13
26,67108864,5,32,0,1,64,1048576,6,309.118
26,67108864,5,32,0,1,64,1048576,7,309.105
26,67108864,5,32,0,1,64,1048576,8,309.114
26,67108864,5,32,0,1,64,1048576,9,309.119
26,67108864,5,32,0,1,64,1048576,10,309.11
26,67108864,5,32,1,2,128,524288,1,190.01
26,67108864,5,32,1,2,128,524288,2,190.022
26,67108864,5,32,1,2,128,524288,3,190.107
26,67108864,5,32,1,2,128,524288,4,190.056
26,67108864,5,32,1,2,128,524288,5,190.147
26,67108864,5,32,1,2,128,524288,6,190.031
26,67108864,5,32,1,2,128,524288,7,190.045
26,67108864,5,32,1,2,128,524288,8,190.026
26,67108864,5,32,1,2,128,524288,9,190.044
26,67108864,5,32,1,2,128,524288,10,190.057
26,67108864,5,32,2,4,256,262144,1,152.694
26,67108864,5,32,2,4,256,262144,2,153.065
26,67108864,5,32,2,4,256,262144,3,152.846
26,67108864,5,32,2,4,256,262144,4,153.147
26,67108864,5,32,2,4,256,262144,5,152.668
26,67108864,5,32,2,4,256,262144,6,152.739
26,67108864,5,32,2,4,256,262144,7,153.329
26,67108864,5,32,2,4,256,262144,8,153.168
26,67108864,5,32,2,4,256,262144,9,152.683
26,67108864,5,32,2,4,256,262144,10,152.763
26,67108864,5,32,3,8,512,131072,1,145.438
26,67108864,5,32,3,8,512,131072,2,145.81
26,67108864,5,32,3,8,512,131072,3,146.045
26,67108864,5,32,3,8,512,131072,4,145.823
26,67108864,5,32,3,8,512,131072,5,145.762
26,67108864,5,32,3,8,512,131072,6,145.819
26,67108864,5,32,3,8,512,131072,7,145.83
26,67108864,5,32,3,8,512,131072,8,145.901
26,67108864,5,32,3,8,512,131072,9,146.036
26,67108864,5,32,3,8,512,131072,10,145.769
26,67108864,5,32,4,16,1024,65536,1,141.065
26,67108864,5,32,4,16,1024,65536,2,140.737
26,67108864,5,32,4,16,1024,65536,3,141.093
26,67108864,5,32,4,16,1024,65536,4,141.034
26,67108864,5,32,4,16,1024,65536,5,140.855
26,67108864,5,32,4,16,1024,65536,6,141.055
26,67108864,5,32,4,16,1024,65536,7,140.972
26,67108864,5,32,4,16,1024,65536,8,141.039
26,67108864,5,32,4,16,1024,65536,9,140.698
26,67108864,5,32,4,16,1024,65536,10,140.637
26,67108864,6,64,0,1,128,524288,1,151.833
26,67108864,6,64,0,1,128,524288,2,152.244
26,67108864,6,64,0,1,128,524288,3,152.302
26,67108864,6,64,0,1,128,524288,4,152.634
26,67108864,6,64,0,1,128,524288,5,152.475
26,67108864,6,64,0,1,128,524288,6,152.521
26,67108864,6,64,0,1,128,524288,7,152.035
26,67108864,6,64,0,1,128,524288,8,152.196
26,67108864,6,64,0,1,128,524288,9,152.589
26,67108864,6,64,0,1,128,524288,10,152.627
26,67108864,6,64,1,2,256,262144,1,140.235
26,67108864,6,64,1,2,256,262144,2,140.356
26,67108864,6,64,1,2,256,262144,3,140.2
26,67108864,6,64,1,2,256,262144,4,140.071
26,67108864,6,64,1,2,256,262144,5,140.168
26,67108864,6,64,1,2,256,262144,6,140.138
26,67108864,6,64,1,2,256,262144,7,140.097
26,67108864,6,64,1,2,256,262144,8,140.102
26,67108864,6,64,1,2,256,262144,9,139.999
26,67108864,6,64,1,2,256,262144,10,140.148
26,67108864,6,64,2,4,512,131072,1,131.906
26,67108864,6,64,2,4,512,131072,2,131.905
26,67108864,6,64,2,4,512,131072,3,132.003
26,67108864,6,64,2,4,512,131072,4,131.915
26,67108864,6,64,2,4,512,131072,5,131.952
26,67108864,6,64,2,4,512,131072,6,131.935
26,67108864,6,64,2,4,512,131072,7,131.806
26,67108864,6,64,2,4,512,131072,8,131.849
26,67108864,6,64,2,4,512,131072,9,131.98
26,67108864,6,64,2,4,512,131072,10,132.048
26,67108864,6,64,3,8,1024,65536,1,125.651
26,67108864,6,64,3,8,1024,65536,2,125.912
26,67108864,6,64,3,8,1024,65536,3,125.735
26,67108864,6,64,3,8,1024,65536,4,125.619
26,67108864,6,64,3,8,1024,65536,5,125.834
26,67108864,6,64,3,8,1024,65536,6,125.654
26,67108864,6,64,3,8,1024,65536,7,125.688
26,67108864,6,64,3,8,1024,65536,8,125.773
26,67108864,6,64,3,8,1024,65536,9,125.609
26,67108864,6,64,3,8,1024,65536,10,125.669
26,67108864,6,64,4,16,2048,32768,1,122.723
26,67108864,6,64,4,16,2048,32768,2,122.549
26,67108864,6,64,4,16,2048,32768,3,122.636
26,67108864,6,64,4,16,2048,32768,4,122.742
26,67108864,6,64,4,16,2048,32768,5,122.678
26,67108864,6,64,4,16,2048,32768,6,122.728
26,67108864,6,64,4,16,2048,32768,7,122.688
26,67108864,6,64,4,16,2048,32768,8,122.542
26,67108864,6,64,4,16,2048,32768,9,122.697
26,67108864,6,64,4,16,2048,32768,10,122.57
26,67108864,7,128,0,1,256,262144,1,143.947
26,67108864,7,128,0,1,256,262144,2,144.075
26,67108864,7,128,0,1,256,262144,3,143.914
26,67108864,7,128,0,1,256,262144,4,144.103
26,67108864,7,128,0,1,256,262144,5,144.119
26,67108864,7,128,0,1,256,262144,6,143.878
26,67108864,7,128,0,1,256,262144,7,144.206
26,67108864,7,128,0,1,256,262144,8,144.228
26,67108864,7,128,0,1,256,262144,9,144.253
26,67108864,7,128,0,1,256,262144,10,143.931
26,67108864,7,128,1,2,512,131072,1,132.559
26,67108864,7,128,1,2,512,131072,2,132.481
26,67108864,7,128,1,2,512,131072,3,132.224
26,67108864,7,128,1,2,512,131072,4,132.326
26,67108864,7,128,1,2,512,131072,5,132.441
26,67108864,7,128,1,2,512,131072,6,132.108
26,67108864,7,128,1,2,512,131072,7,132.434
26,67108864,7,128,1,2,512,131072,8,132.074
26,67108864,7,128,1,2,512,131072,9,132.214
26,67108864,7,128,1,2,512,131072,10,132.219
26,67108864,7,128,2,4,1024,65536,1,124.604
26,67108864,7,128,2,4,1024,65536,2,124.736
26,67108864,7,128,2,4,1024,65536,3,124.628
26,67108864,7,128,2,4,1024,65536,4,124.755
26,67108864,7,128,2,4,1024,65536,5,124.699
26,67108864,7,128,2,4,1024,65536,6,124.696
26,67108864,7,128,2,4,1024,65536,7,124.833
26,67108864,7,128,2,4,1024,65536,8,124.509
26,67108864,7,128,2,4,1024,65536,9,124.532
26,67108864,7,128,2,4,1024,65536,10,124.725
26,67108864,7,128,3,8,2048,32768,1,119.226
26,67108864,7,128,3,8,2048,32768,2,119.197
26,67108864,7,128,3,8,2048,32768,3,119.173
26,67108864,7,128,3,8,2048,32768,4,119.164
26,67108864,7,128,3,8,2048,32768,5,118.98
26,67108864,7,128,3,8,2048,32768,6,118.991
26,67108864,7,128,3,8,2048,32768,7,119.214
26,67108864,7,128,3,8,2048,32768,8,118.936
26,67108864,7,128,3,8,2048,32768,9,119.032
26,67108864,7,128,3,8,2048,32768,10,119.019
26,67108864,7,128,4,16,4096,16384,1,120.417
26,67108864,7,128,4,16,4096,16384,2,120.481
26,67108864,7,128,4,16,4096,16384,3,120.462
26,67108864,7,128,4,16,4096,16384,4,120.378
26,67108864,7,128,4,16,4096,16384,5,120.208
26,67108864,7,128,4,16,4096,16384,6,120.258
26,67108864,7,128,4,16,4096,16384,7,120.522
26,67108864,7,128,4,16,4096,16384,8,120.387
26,67108864,7,128,4,16,4096,16384,9,120.508
26,67108864,7,128,4,16,4096,16384,10,120.517
26,67108864,8,256,0,1,512,131072,1,140.566
26,67108864,8,256,0,1,512,131072,2,140.585
26,67108864,8,256,0,1,512,131072,3,140.702
26,67108864,8,256,0,1,512,131072,4,140.577
26,67108864,8,256,0,1,512,131072,5,140.803
26,67108864,8,256,0,1,512,131072,6,140.709
26,67108864,8,256,0,1,512,131072,7,140.566
26,67108864,8,256,0,1,512,131072,8,141.096
26,67108864,8,256,0,1,512,131072,9,140.797
26,67108864,8,256,0,1,512,131072,10,140.859
26,67108864,8,256,1,2,1024,65536,1,126.493
26,67108864,8,256,1,2,1024,65536,2,126.227
26,67108864,8,256,1,2,1024,65536,3,126.4
26,67108864,8,256,1,2,1024,65536,4,126.254
26,67108864,8,256,1,2,1024,65536,5,126.199
26,67108864,8,256,1,2,1024,65536,6,126.346
26,67108864,8,256,1,2,1024,65536,7,126.208
26,67108864,8,256,1,2,1024,65536,8,126.189
26,67108864,8,256,1,2,1024,65536,9,126.277
26,67108864,8,256,1,2,1024,65536,10,126.166
26,67108864,8,256,2,4,2048,32768,1,119.404
26,67108864,8,256,2,4,2048,32768,2,119.45
26,67108864,8,256,2,4,2048,32768,3,119.337
26,67108864,8,256,2,4,2048,32768,4,119.408
26,67108864,8,256,2,4,2048,32768,5,119.37
26,67108864,8,256,2,4,2048,32768,6,119.389
26,67108864,8,256,2,4,2048,32768,7,119.364
26,67108864,8,256,2,4,2048,32768,8,119.19
26,67108864,8,256,2,4,2048,32768,9,119.437
26,67108864,8,256,2,4,2048,32768,10,119.248
26,67108864,8,256,3,8,4096,16384,1,115.488
26,67108864,8,256,3,8,4096,16384,2,115.623
26,67108864,8,256,3,8,4096,16384,3,115.606
26,67108864,8,256,3,8,4096,16384,4,115.449
26,67108864,8,256,3,8,4096,16384,5,115.456
26,67108864,8,256,3,8,4096,16384,6,115.392
26,67108864,8,256,3,8,4096,16384,7,115.612
26,67108864,8,256,3,8,4096,16384,8,115.513
26,67108864,8,256,3,8,4096,16384,9,115.365
26,67108864,8,256,3,8,4096,16384,10,115.444
26,67108864,8,256,4,16,8192,8192,1,113.023
26,67108864,8,256,4,16,8192,8192,2,112.942
26,67108864,8,256,4,16,8192,8192,3,113.187
26,67108864,8,256,4,16,8192,8192,4,113.059
26,67108864,8,256,4,16,8192,8192,5,112.9
26,67108864,8,256,4,16,8192,8192,6,112.852
26,67108864,8,256,4,16,8192,8192,7,112.924
26,67108864,8,256,4,16,8192,8192,8,112.96
26,67108864,8,256,4,16,8192,8192,9,113.076
26,67108864,8,256,4,16,8192,8192,10,112.975
26,67108864,9,512,0,1,1024,65536,1,136.714
26,67108864,9,512,0,1,1024,65536,2,136.461
26,67108864,9,512,0,1,1024,65536,3,136.567
26,67108864,9,512,0,1,1024,65536,4,136.42
26,67108864,9,512,0,1,1024,65536,5,136.503
26,67108864,9,512,0,1,1024,65536,6,136.427
26,67108864,9,512,0,1,1024,65536,7,136.182
26,67108864,9,512,0,1,1024,65536,8,136.585
26,67108864,9,512,0,1,1024,65536,9,136.299
26,67108864,9,512,0,1,1024,65536,10,136.437
26,67108864,9,512,1,2,2048,32768,1,120.295
26,67108864,9,512,1,2,2048,32768,2,120.224
26,67108864,9,512,1,2,2048,32768,3,120.281
26,67108864,9,512,1,2,2048,32768,4,120.439
26,67108864,9,512,1,2,2048,32768,5,120.084
26,67108864,9,512,1,2,2048,32768,6,120.103
26,67108864,9,512,1,2,2048,32768,7,120.097
26,67108864,9,512,1,2,2048,32768,8,120.041
26,67108864,9,512,1,2,2048,32768,9,120.276
26,67108864,9,512,1,2,2048,32768,10,120.097
26,67108864,9,512,2,4,4096,16384,1,115.01
26,67108864,9,512,2,4,4096,16384,2,115.27
26,67108864,9,512,2,4,4096,16384,3,115.134
26,67108864,9,512,2,4,4096,16384,4,115.223
26,67108864,9,512,2,4,4096,16384,5,115.36
26,67108864,9,512,2,4,4096,16384,6,115.268
26,67108864,9,512,2,4,4096,16384,7,115.045
26,67108864,9,512,2,4,4096,16384,8,115.137
26,67108864,9,512,2,4,4096,16384,9,115.078
26,67108864,9,512,2,4,4096,16384,10,115.192
26,67108864,9,512,3,8,8192,8192,1,111.034
26,67108864,9,512,3,8,8192,8192,2,110.956
26,67108864,9,512,3,8,8192,8192,3,111.307
26,67108864,9,512,3,8,8192,8192,4,110.958
26,67108864,9,512,3,8,8192,8192,5,110.855
26,67108864,9,512,3,8,8192,8192,6,111.025
26,67108864,9,512,3,8,8192,8192,7,111.055
26,67108864,9,512,3,8,8192,8192,8,110.77
26,67108864,9,512,3,8,8192,8192,9,110.788
26,67108864,9,512,3,8,8192,8192,10,111.039
26,67108864,10,1024,0,1,2048,32768,1,139.265
26,67108864,10,1024,0,1,2048,32768,2,139.497
26,67108864,10,1024,0,1,2048,32768,3,139.254
26,67108864,10,1024,0,1,2048,32768,4,139.334
26,67108864,10,1024,0,1,2048,32768,5,139.195
26,67108864,10,1024,0,1,2048,32768,6,139.112
26,67108864,10,1024,0,1,2048,32768,7,139.332
26,67108864,10,1024,0,1,2048,32768,8,139.065
26,67108864,10,1024,0,1,2048,32768,9,139.054
26,67108864,10,1024,0,1,2048,32768,10,139.447
26,67108864,10,1024,1,2,4096,16384,1,118.13
26,67108864,10,1024,1,2,4096,16384,2,118.144
26,67108864,10,1024,1,2,4096,16384,3,118.104
26,67108864,10,1024,1,2,4096,16384,4,118.36
26,67108864,10,1024,1,2,4096,16384,5,118.405
26,67108864,10,1024,1,2,4096,16384,6,118.112
26,67108864,10,1024,1,2,4096,16384,7,118.526
26,67108864,10,1024,1,2,4096,16384,8,118.263
26,67108864,10,1024,1,2,4096,16384,9,118.156
26,67108864,10,1024,1,2,4096,16384,10,118.118
26,67108864,10,1024,2,4,8192,8192,1,111.971
26,67108864,10,1024,2,4,8192,8192,2,111.851
26,67108864,10,1024,2,4,8192,8192,3,111.891
26,67108864,10,1024,2,4,8192,8192,4,111.684
26,67108864,10,1024,2,4,8192,8192,5,111.819
26,67108864,10,1024,2,4,8192,8192,6,111.846
26,67108864,10,1024,2,4,8192,8192,7,111.957
26,67108864,10,1024,2,4,8192,8192,8,111.841
26,67108864,10,1024,2,4,8192,8192,9,111.791
26,67108864,10,1024,2,4,8192,8192,10,111.845
